Retention,MaxLevelPassed,User_id,AB_Cohort,SumRevenue,CountBuy,CountAllStart,CountAllFinish,CountCleanStart,CountCleanFinish,Get_Ads,Get_Chapter,Get_Buy,Get_Faceb,Get_TeamL,Get_TeamT,Spend_BonLives,Spend_Bonus,Spend_Boost,Spend_Lives,Spend_Moves,Spend_TeamC,Paying
6,49,681,B,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,990,0,False
7,50,681,B,0,0,12,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,72,682,B,0,0,26,11,26,11,0,0,0,0,0,0,0,0,0,0,0,0,False
3,77,682,B,0,0,41,4,40,3,0,0,0,0,0,0,0,0,0,0,0,0,False
4,86,682,B,0,0,63,9,63,9,0,0,0,0,0,0,0,0,0,0,0,0,False
5,87,682,B,0,0,14,2,14,2,0,0,0,0,0,0,0,0,0,0,0,0,False
0,8,683,B,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,False
1,9,683,B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
6,11,683,B,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
7,15,683,B,0,0,5,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,False
0,25,684,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,32,684,B,0,0,22,7,22,7,0,0,0,0,0,0,0,0,0,0,0,0,False
2,35,684,B,0,0,8,3,7,2,0,370,0,0,0,0,0,0,0,0,1980,0,False
5,38,684,B,0,0,13,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0,False
0,20,685,B,0,0,13,10,7,6,0,0,0,0,0,0,0,0,0,0,990,0,False
2,20,685,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,22,686,B,0,0,80,37,74,34,0,0,0,0,0,100,0,0,0,0,990,0,False
1,22,686,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,11,687,B,0,0,11,11,8,8,0,0,0,0,0,0,0,0,0,0,1980,0,False
1,11,687,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,1,688,B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,42,689,B,0,0,7,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,43,689,B,0,0,24,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,False
3,45,689,B,0,0,14,2,12,1,0,0,0,0,0,0,0,900,0,0,0,0,False
4,46,689,B,0,0,7,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,False
5,48,689,B,0,0,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,False
0,63,690,B,0,0,12,4,11,3,0,0,0,0,30,0,0,0,0,0,0,0,False
5,63,690,B,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,False
0,43,691,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,43,691,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,43,691,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,1,692,B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,5,693,B,0,0,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,False
6,5,693,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,5,693,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,59,694,B,0,0,20,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,62,694,B,0,0,14,2,13,1,0,450,0,0,0,0,0,0,0,0,0,0,False
2,62,694,B,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,68,694,B,0,0,64,6,57,4,0,0,0,0,0,0,0,0,0,0,0,0,False
4,70,694,B,0,0,33,2,31,2,0,0,0,0,0,0,0,0,0,0,0,0,False
5,70,694,B,0,0,23,4,22,4,0,0,0,0,0,0,0,0,0,0,0,0,False
6,70,694,B,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,38,695,B,0,0,22,6,20,6,0,270,0,0,0,0,0,0,0,0,0,0,False
2,39,695,B,0,0,7,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,False
3,41,695,B,0,0,7,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,False
4,48,695,B,0,0,13,7,12,6,0,0,0,0,0,0,0,0,0,0,0,0,False
5,55,695,B,0,0,11,7,11,7,0,0,0,0,0,0,0,0,0,0,0,0,False
6,58,695,B,0,0,8,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,False
7,59,695,B,0,0,7,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,45,696,B,0,0,8,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,False
1,66,696,B,0,0,92,22,91,21,0,100,0,0,0,0,0,0,0,0,990,0,False
2,70,696,B,0,0,9,4,9,4,0,0,0,0,0,0,0,0,0,0,0,0,False
3,77,696,B,0,0,43,7,41,5,0,0,0,0,0,0,0,0,0,0,0,0,False
4,80,696,B,0,0,12,3,12,3,0,0,0,0,0,0,0,0,0,0,0,0,False
6,80,696,B,0,0,7,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,False
0,52,697,B,0,0,11,6,7,3,0,0,0,0,0,0,0,0,0,0,0,0,False
0,3,698,B,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,False
0,34,699,B,0,0,12,4,10,3,0,0,0,0,0,0,0,0,0,0,990,0,False
4,34,699,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,33,700,B,0,0,68,33,61,28,0,0,0,0,0,100,0,0,0,0,0,0,False
0,18,701,B,0,0,41,10,38,9,0,0,0,0,0,0,0,0,0,0,2590,0,False
0,131,702,B,0,0,147,12,137,6,0,410,0,0,0,0,0,0,0,0,0,0,False
1,134,702,B,0,0,105,10,104,10,0,0,0,0,0,0,0,0,0,0,0,0,False
2,134,702,B,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,143,702,B,0,0,71,9,67,9,0,0,0,0,0,0,0,0,0,0,0,0,False
4,146,702,B,0,0,45,3,43,2,0,0,0,0,0,0,0,0,0,0,0,0,False
5,146,702,B,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,156,702,B,0,0,115,10,113,9,0,0,0,0,0,0,0,0,0,0,0,0,False
7,162,702,B,0,0,79,6,77,5,0,310,0,0,0,0,0,0,0,0,0,0,False
0,67,703,B,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,71,703,B,0,0,39,4,38,3,0,0,0,0,0,0,0,0,0,0,0,0,False
2,76,703,B,0,0,20,5,17,3,0,0,0,0,0,0,0,0,0,0,0,0,False
4,76,703,B,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,76,703,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,24,704,B,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,11,705,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,12,705,B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,59,706,B,0,0,47,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,62,706,B,0,0,63,3,59,2,0,140,0,0,0,0,0,0,0,1000,0,0,False
2,62,706,B,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,62,706,B,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,63,706,B,0,0,18,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,67,706,B,0,0,93,13,88,10,0,0,0,0,0,0,0,0,0,0,0,0,False
6,70,706,B,0,0,112,6,108,6,0,0,0,0,0,0,0,0,0,0,0,0,False
7,77,706,B,0,0,123,7,119,7,0,0,0,0,0,0,0,0,0,0,0,0,False
0,77,707,B,113,1,33,0,32,0,0,0,5000,0,0,0,0,0,0,0,0,0,True
1,83,707,B,0,0,65,6,64,6,0,0,0,0,0,0,0,0,0,0,0,0,True
2,84,707,B,0,0,42,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,88,707,B,0,0,47,4,43,3,0,0,0,0,0,0,0,0,0,0,5290,0,True
4,105,707,B,0,0,130,17,124,16,0,450,0,0,0,0,0,0,0,0,0,0,True
5,128,707,B,0,0,169,23,166,21,0,470,0,0,0,0,0,0,0,0,0,0,True
6,140,707,B,0,0,98,12,93,10,0,0,0,0,0,0,0,0,0,0,990,0,True
7,143,707,B,0,0,116,3,116,3,0,0,0,0,0,0,0,0,0,0,0,0,True
0,39,708,B,0,0,80,17,77,15,0,250,0,0,0,0,0,0,0,0,0,0,False
2,39,708,B,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,41,708,B,0,0,17,2,17,2,0,0,0,0,0,0,0,0,0,0,0,0,False
4,41,708,B,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,41,708,B,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,41,708,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,41,708,B,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,50,709,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,52,709,B,0,0,24,2,23,1,0,0,0,0,0,0,0,0,0,0,0,0,False
2,58,709,B,0,0,39,6,38,5,0,0,0,0,0,0,0,0,0,0,0,0,False
3,58,709,B,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,59,709,B,0,0,22,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,False
5,59,709,B,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,59,709,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,14,710,B,0,0,18,11,15,9,0,0,0,0,0,0,0,0,0,0,990,0,False
4,14,710,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,711,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,0,711,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,712,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,713,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,39,714,B,0,0,13,4,10,3,0,270,0,0,0,0,0,0,0,0,0,0,False
1,39,714,B,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,43,714,B,0,0,11,4,9,2,0,0,0,0,0,0,0,0,0,0,0,0,False
4,45,714,B,0,0,7,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,False
5,45,714,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,39,715,B,0,0,14,4,14,4,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,716,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,717,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,50,718,B,0,0,83,17,83,17,0,330,0,0,0,0,0,0,0,0,0,0,False
1,51,718,B,0,0,32,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,False
2,51,718,B,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,55,718,B,0,0,30,4,30,4,0,0,0,0,0,0,0,0,0,0,0,0,False
4,59,718,B,0,0,18,4,18,4,0,0,0,0,0,0,0,0,0,0,0,0,False
5,59,718,B,0,0,40,12,39,11,0,0,0,0,0,0,0,0,0,0,0,0,False
6,60,718,B,0,0,10,1,10,1,0,220,0,0,0,0,0,0,0,0,0,0,False
7,70,718,B,0,0,50,10,50,10,0,0,0,0,0,0,0,0,0,0,0,0,False
0,14,719,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,39,720,B,0,0,3,2,2,1,0,0,0,0,20,0,0,0,0,0,0,0,False
1,41,720,B,0,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,False
2,41,720,B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,46,720,B,0,0,12,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,False
7,46,720,B,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,22,721,B,0,0,21,4,20,4,0,0,0,0,0,100,0,0,0,0,0,0,False
0,52,722,B,0,0,10,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,False
1,55,722,B,0,0,26,3,23,3,0,0,0,0,0,0,0,0,0,0,0,0,False
2,57,722,B,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,False
7,57,722,B,0,0,27,6,27,6,0,0,0,0,0,0,0,0,0,0,0,0,False
0,70,723,B,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,70,723,B,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,70,723,B,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,70,723,B,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,20,724,B,0,0,20,20,16,16,0,0,0,0,0,0,0,0,0,0,0,0,False
7,20,724,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,22,725,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,22,725,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,22,725,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,22,725,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,22,725,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,22,725,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,22,725,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,22,725,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,726,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,49,727,B,0,0,19,3,18,3,0,0,0,0,0,0,0,0,0,0,990,0,False
1,50,727,B,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,False
3,50,727,B,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,86,728,B,0,0,15,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,86,728,B,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,4,729,B,0,0,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,False
0,9,730,B,0,0,8,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,False
1,9,730,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,20,731,B,0,0,41,12,40,12,0,0,0,0,0,100,0,0,0,0,990,0,False
6,20,731,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,20,731,B,0,0,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,34,732,B,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,40,732,B,0,0,75,6,71,6,0,350,0,0,0,0,0,0,0,0,0,0,False
2,45,732,B,0,0,44,5,43,5,0,0,0,0,0,0,0,0,0,0,0,0,False
3,46,732,B,0,0,28,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,False
6,49,732,B,0,0,67,3,58,1,0,0,0,0,0,0,0,0,0,0,0,0,False
7,49,732,B,0,0,26,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,7,733,B,0,0,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,False
0,14,734,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,17,734,B,0,0,5,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,False
5,34,734,B,0,0,70,17,70,17,0,0,0,0,0,100,0,0,0,0,0,0,False
0,35,735,B,0,0,14,4,11,3,0,370,0,0,0,0,0,0,0,0,0,0,False
1,36,735,B,0,0,11,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,False
7,40,735,B,0,0,14,3,14,3,0,0,0,0,0,0,0,0,0,0,0,0,False
0,48,736,B,0,0,20,7,19,6,0,0,0,0,0,0,0,0,0,0,0,0,False
1,50,736,B,0,0,15,2,14,1,0,0,0,0,0,0,0,0,0,0,990,0,False
2,50,736,B,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,50,736,B,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,50,736,B,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,50,736,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,50,736,B,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,990,0,False
7,50,736,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,41,737,B,0,0,8,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,False
1,45,737,B,0,0,21,7,20,7,0,0,0,0,0,0,0,0,0,0,0,0,False
3,49,737,B,0,0,27,7,23,3,0,0,0,0,0,0,0,0,0,0,0,0,False
4,52,737,B,0,0,25,9,23,8,0,0,0,0,0,0,0,0,0,0,0,0,False
5,58,737,B,0,0,137,29,133,26,0,0,0,0,0,0,0,0,0,0,0,0,False
6,58,737,B,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,54,738,B,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,59,738,B,0,0,26,7,25,6,0,0,0,0,0,0,0,0,0,0,0,0,False
2,59,738,B,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,62,738,B,0,0,12,3,10,1,0,390,0,0,0,0,0,0,0,0,0,0,False
0,22,739,B,0,0,12,3,10,3,0,0,0,0,0,100,0,0,0,0,0,0,False
1,34,739,B,0,0,59,11,54,11,0,0,0,0,0,0,0,0,0,0,0,0,False
3,35,739,B,0,0,12,1,11,0,0,350,0,0,0,0,0,0,0,0,0,0,False
4,42,739,B,0,0,34,7,29,7,0,0,0,0,0,0,0,0,0,0,0,0,False
5,65,739,B,0,0,94,24,87,23,0,340,0,0,0,0,0,0,0,0,0,0,False
6,79,739,B,0,0,75,13,71,10,0,0,0,0,0,0,0,0,0,0,0,0,False
7,83,739,B,0,0,77,4,75,3,0,0,0,0,0,0,0,0,0,0,0,0,False
0,105,740,B,0,0,36,5,32,4,0,0,0,0,0,0,0,0,0,0,0,0,False
1,110,740,B,0,0,28,5,28,5,0,0,0,0,0,0,0,0,0,0,0,0,False
2,112,740,B,0,0,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,120,740,B,0,0,23,8,21,6,0,0,0,0,0,0,0,0,0,0,0,0,False
4,124,740,B,0,0,25,4,20,2,0,0,0,0,0,0,0,0,0,0,0,0,False
5,128,740,B,0,0,34,10,32,10,0,390,0,0,0,0,0,0,0,0,0,0,False
6,131,740,B,0,0,30,3,27,2,0,0,0,0,0,0,0,0,0,0,0,0,False
7,135,740,B,0,0,14,4,14,4,0,0,0,0,0,0,0,0,0,0,0,0,False
0,33,741,B,0,0,6,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,False
1,33,741,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,41,741,B,0,0,24,8,18,6,0,400,0,0,0,0,0,0,0,0,0,0,False
4,43,741,B,0,0,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,56,742,B,0,0,70,31,68,30,0,0,0,0,0,0,0,0,0,0,990,0,False
1,83,742,B,0,0,106,27,106,27,0,420,0,0,0,0,0,0,0,0,0,0,False
2,85,742,B,0,0,21,2,19,2,0,0,0,0,0,0,0,0,0,0,1980,0,False
3,86,742,B,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,86,742,B,0,0,33,9,33,9,0,0,0,0,0,0,0,0,0,0,0,0,False
6,86,742,B,0,0,46,2,46,2,0,0,0,0,0,0,0,0,0,0,0,0,False
7,86,742,B,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,34,743,B,0,0,12,7,10,6,0,0,0,0,0,0,0,0,0,0,990,0,False
1,37,743,B,0,0,9,3,7,2,0,390,0,0,0,0,0,0,0,0,0,0,False
0,34,744,B,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,36,744,B,0,0,6,2,5,1,0,150,0,0,0,0,0,0,0,0,0,0,False
0,12,745,B,0,0,13,12,11,10,0,0,0,0,0,0,0,0,0,0,0,0,False
0,77,746,B,0,0,18,6,17,5,0,0,0,0,10,0,0,0,0,0,0,0,False
1,77,746,B,0,0,31,14,31,14,0,0,0,0,20,0,0,0,0,0,0,0,False
2,77,746,B,0,0,20,0,19,0,0,0,0,0,30,0,0,0,0,0,0,0,False
4,77,746,B,0,0,3,0,3,0,0,0,0,0,20,0,0,0,0,0,0,0,False
0,25,747,B,0,0,7,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,False
1,27,747,B,0,0,10,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,False
3,29,747,B,0,0,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,False
5,29,747,B,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,33,748,B,0,0,49,33,42,27,0,0,0,0,0,100,0,0,0,0,1980,0,False
1,40,748,B,0,0,22,7,21,7,0,220,0,0,30,0,0,900,0,0,0,0,False
3,45,748,B,0,0,40,5,35,5,0,0,0,0,0,0,0,0,0,0,0,0,False
4,49,748,B,0,0,24,4,21,3,0,0,0,0,0,0,0,0,0,0,0,0,False
5,56,748,B,0,0,47,18,43,17,0,0,0,0,10,0,0,0,0,0,0,0,False
6,75,748,B,0,0,77,19,71,18,0,480,0,0,10,0,0,0,0,0,0,0,False
7,86,748,B,0,0,63,11,61,11,0,0,0,0,0,0,0,0,0,0,0,0,False
0,86,749,B,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,112,749,B,0,0,183,26,179,23,0,400,0,0,0,0,0,0,0,0,990,0,False
2,115,749,B,0,0,31,3,30,2,0,0,0,0,0,0,0,0,0,0,0,0,False
3,115,749,B,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,115,749,B,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,126,749,B,0,0,89,18,87,16,0,190,0,0,0,0,0,0,0,0,0,0,False
6,131,749,B,0,0,44,5,43,4,0,0,0,0,0,0,0,0,0,0,0,0,False
7,140,749,B,0,0,174,9,171,6,0,0,0,0,0,0,0,0,0,0,0,0,False
1,0,750,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,39,751,B,0,0,42,9,39,8,0,190,0,0,0,0,0,0,0,0,0,0,False
1,41,751,B,0,0,19,2,17,2,0,0,0,0,0,0,0,0,0,0,0,0,False
2,43,751,B,0,0,29,2,29,2,0,0,0,0,0,0,0,0,0,0,0,0,False
3,46,751,B,0,0,40,3,37,3,0,0,0,0,0,0,0,0,0,0,0,0,False
4,51,751,B,0,0,24,5,23,5,0,0,0,0,0,0,0,0,0,0,0,0,False
5,54,751,B,0,0,38,3,33,2,0,0,0,0,0,0,0,0,0,0,0,0,False
6,57,751,B,0,0,81,14,79,13,0,0,0,0,0,0,0,0,0,0,0,0,False
7,59,751,B,0,0,26,2,26,2,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,752,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,17,753,B,0,0,17,17,10,10,0,0,0,0,0,0,0,0,0,0,2970,0,False
6,17,753,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,52,754,B,0,0,8,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,False
1,65,754,B,0,0,94,19,90,18,0,110,0,0,0,0,0,0,0,0,0,0,False
2,70,754,B,0,0,30,5,29,5,0,0,0,0,0,0,0,0,0,0,0,0,False
3,70,754,B,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,70,754,B,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,70,754,B,0,0,19,6,17,5,0,0,0,0,0,0,0,0,0,0,0,0,False
6,70,754,B,0,0,9,2,9,2,0,0,0,0,0,0,0,0,0,0,0,0,False
7,70,754,B,0,0,20,2,18,2,0,0,0,0,0,0,0,0,0,0,0,0,False
0,27,755,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,31,755,B,0,0,13,4,13,4,0,0,0,0,0,0,0,0,0,0,0,0,False
0,59,756,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,59,756,B,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,59,756,B,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,59,756,B,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,59,756,B,0,0,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,False
7,59,756,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,57,757,B,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,58,757,B,0,0,33,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,False
2,59,757,B,0,0,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,False
3,59,757,B,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,60,757,B,0,0,10,1,8,0,0,420,0,0,0,0,0,0,0,0,0,0,False
7,60,757,B,0,0,6,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,False
0,11,758,B,0,0,16,11,13,8,0,0,0,0,0,0,0,0,0,0,2590,0,False
0,37,759,B,0,0,116,22,104,16,0,420,0,0,0,100,0,0,0,0,2590,0,False
1,47,759,B,0,0,61,10,55,10,0,0,0,0,0,0,0,0,0,0,0,0,False
3,49,759,B,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,49,759,B,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,22,760,B,0,0,10,4,9,4,0,0,0,0,0,100,0,0,0,0,0,0,False
0,37,761,B,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,False
1,37,761,B,0,0,9,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,False
2,37,761,B,0,0,7,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,False
3,37,761,B,0,0,5,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,False
4,37,761,B,0,0,6,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,False
5,37,761,B,0,0,7,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,False
7,37,761,B,0,0,8,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,False
0,32,762,B,0,0,15,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,40,762,B,0,0,39,8,39,8,0,370,0,0,0,0,0,0,0,0,0,0,False
