User_id,Retention,MaxLevelPassed,AB_Cohort,SumRevenue,CountBuy,CountAllStart,CountAllFinish,CountCleanStart,CountCleanFinish,Get_Ads,Get_Chapter,Get_Buy,Get_Faceb,Get_TeamL,Get_TeamT,Spend_BonLives,Spend_Bonus,Spend_Boost,Spend_Lives,Spend_Moves,Spend_TeamC
3705,0,-0.23529411764705882,A,0.0,0.0,0.41818181818181815,0.47619047619047616,0.46808510638297873,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
3706,0,-0.2647058823529412,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3707,0,0.3235294117647059,A,0.0,0.0,1.4727272727272727,1.380952380952381,1.4680851063829787,1.2941176470588236,100.0,240.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.3080808080808082,0.0
3708,7,0.8823529411764706,A,0.0,0.0,1.8181818181818181,2.0952380952380953,1.9787234042553192,2.411764705882353,300.0,450.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5,0.0
3709,0,0.23529411764705882,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3710,6,0.8529411764705882,A,0.0,0.0,2.4909090909090907,2.238095238095238,2.404255319148936,2.176470588235294,200.0,390.0,0.0,2000.0,0.0,100.0,0.0,0.0,0.0,0.0,2.808080808080808,0.0
3711,0,-0.7058823529411765,A,0.0,0.0,-0.21818181818181817,-0.2857142857142857,-0.19148936170212766,-0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3712,0,-0.7647058823529411,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3713,0,-0.7058823529411765,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3714,0,-0.4117647058823529,A,0.0,0.0,-0.01818181818181818,0.19047619047619047,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3715,1,-0.3235294117647059,A,0.0,0.0,0.10909090909090909,0.5714285714285714,0.0851063829787234,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3716,0,-0.47058823529411764,A,0.0,0.0,-0.05454545454545454,0.09523809523809523,-0.0425531914893617,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3080808080808082,0.0
3717,0,-0.7647058823529411,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3718,0,0.9117647058823529,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3719,0,-0.6176470588235294,A,0.0,0.0,-0.23636363636363636,-0.3333333333333333,-0.2127659574468085,-0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3720,0,-0.7352941176470589,A,0.0,0.0,-0.23636363636363636,-0.3333333333333333,-0.2127659574468085,-0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3721,0,-0.5294117647058824,A,0.0,0.0,-0.05454545454545454,0.0,-0.06382978723404255,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
3722,0,0.5588235294117647,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3723,0,-0.5294117647058824,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3724,7,-0.14705882352941177,A,0.0,0.0,0.9818181818181818,0.6190476190476191,1.0,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.3080808080808082,0.0
3725,0,0.23529411764705882,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3726,7,1.6470588235294117,A,0.0,0.0,3.9454545454545453,3.4761904761904763,3.893617021276596,3.2941176470588234,100.0,400.0,0.0,2000.0,40.0,100.0,0.0,1800.0,0.0,1000.0,1.3080808080808082,0.0
3727,5,-0.058823529411764705,A,0.0,0.0,0.5818181818181818,0.7619047619047619,0.6170212765957447,0.8235294117647058,100.0,0.0,0.0,2000.0,0.0,100.0,0.0,0.0,0.0,1000.0,1.8080808080808082,0.0
3728,0,0.11764705882352941,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3729,4,-0.029411764705882353,A,0.0,0.0,0.4727272727272727,0.8095238095238095,0.5106382978723404,0.8823529411764706,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.3080808080808082,0.0
3730,0,-0.7647058823529411,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
