Retention,MaxLevelPassed,User_id,AB_Cohort,SumRevenue,CountBuy,CountAllStart,CountAllFinish,CountCleanStart,CountCleanFinish,Get_Ads,Get_Chapter,Get_Buy,Get_Faceb,Get_TeamL,Get_TeamT,Spend_BonLives,Spend_Bonus,Spend_Boost,Spend_Lives,Spend_Moves,Spend_TeamC,Paying
7,43,1917,A,0,0,13,3,13,3,0,0,0,0,0,0,0,0,0,0,0,0,False
0,70,1918,A,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,70,1918,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,70,1918,A,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,70,1918,A,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,71,1918,A,0,0,35,10,34,9,0,0,0,0,0,0,0,0,0,0,0,0,False
7,71,1918,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,9,1919,A,0,0,9,9,8,8,0,0,0,0,0,0,0,0,0,0,2590,0,False
0,34,1920,A,0,0,65,34,61,31,0,0,0,0,0,100,0,0,0,0,2590,0,False
3,40,1920,A,0,0,19,6,19,6,0,110,0,0,0,0,0,0,0,0,0,0,False
6,42,1920,A,0,0,7,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,False
7,45,1920,A,0,0,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,1921,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,48,1922,A,0,0,6,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,False
5,50,1922,A,0,0,7,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,False
6,50,1922,A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,17,1923,A,0,0,24,16,20,13,0,0,0,0,0,0,0,0,0,0,2590,0,False
2,18,1923,A,0,0,8,1,7,1,0,0,0,0,0,0,0,0,0,0,2590,0,False
3,20,1923,A,0,0,6,2,6,2,0,0,0,0,0,100,0,0,0,0,0,0,False
4,43,1923,A,0,0,114,22,112,22,0,310,0,0,0,0,0,0,0,0,0,0,False
5,47,1923,A,0,0,24,4,21,3,0,0,0,0,0,0,0,0,0,0,0,0,False
6,49,1923,A,0,0,7,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,False
7,50,1923,A,0,0,9,1,9,1,0,0,0,0,10,0,0,0,0,0,0,0,False
0,46,1924,A,0,0,38,8,34,7,0,0,0,0,0,0,0,0,0,0,0,0,False
1,54,1924,A,0,0,34,8,30,6,0,0,0,0,0,0,0,0,0,0,0,0,False
2,55,1924,A,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,56,1924,A,0,0,8,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,False
4,63,1924,A,0,0,20,7,15,4,0,220,0,0,0,0,0,0,0,0,0,0,False
5,63,1924,A,0,0,9,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,False
6,70,1924,A,0,0,42,7,35,6,0,0,0,0,0,0,0,0,0,0,0,0,False
7,70,1924,A,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,18,1925,A,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,990,0,False
0,21,1926,A,0,0,8,4,5,2,0,0,0,0,0,100,0,0,0,0,2970,0,False
0,0,1927,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,23,1927,A,0,0,36,23,32,20,0,0,0,0,0,100,0,0,0,0,0,0,False
0,0,1928,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,3,1928,A,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,False
0,54,1929,A,0,0,45,9,42,9,0,0,0,0,0,0,0,0,0,0,0,0,False
1,54,1929,A,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,54,1929,A,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,34,1930,A,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,12,1931,A,0,0,20,20,18,18,0,0,0,0,0,0,0,0,0,0,0,0,False
2,21,1931,A,0,0,22,14,21,14,0,0,0,0,0,100,0,0,0,0,0,0,False
3,21,1931,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,21,1931,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,21,1931,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,14,1932,A,0,0,16,14,12,10,0,0,0,0,0,0,0,0,0,0,0,0,False
1,16,1932,A,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,16,1932,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,49,1933,A,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,50,1933,A,0,0,10,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,False
5,50,1933,A,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,50,1933,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,50,1933,A,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,1934,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,50,1935,A,0,0,38,7,35,6,0,0,0,0,40,0,0,0,0,0,0,0,False
1,52,1935,A,0,0,12,2,11,2,0,0,0,0,30,0,0,0,0,1000,0,0,False
2,59,1935,A,0,0,51,7,44,6,0,0,0,0,0,0,0,0,0,0,0,0,False
3,59,1935,A,0,0,18,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,59,1935,A,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,60,1935,A,0,0,13,3,11,3,0,240,0,0,30,0,0,0,0,0,0,0,False
6,63,1935,A,0,0,44,5,42,5,0,0,0,0,0,0,0,0,0,0,0,0,False
7,63,1935,A,0,0,71,6,69,6,0,0,0,0,30,0,0,0,0,0,0,0,False
0,25,1936,A,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,21,1937,A,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,False
2,21,1937,A,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,14,1938,A,0,0,15,14,13,12,0,0,0,0,0,0,0,0,0,0,0,0,False
1,15,1938,A,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,49,1938,A,0,0,101,34,86,27,0,340,0,0,0,100,0,900,0,0,1980,0,False
3,50,1938,A,0,0,9,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,False
5,50,1938,A,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,1939,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,9,1940,A,0,0,13,9,11,8,0,0,0,0,0,0,0,0,0,0,2590,0,False
5,13,1940,A,0,0,9,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,False
0,34,1941,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,39,1941,A,0,0,12,5,12,5,0,230,0,0,0,0,0,0,0,0,0,0,False
4,45,1941,A,0,0,14,6,13,5,0,0,0,0,0,0,0,0,0,0,0,0,False
5,50,1941,A,0,0,10,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,False
7,50,1941,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,42,1942,A,0,0,33,5,26,2,0,0,0,0,0,0,0,0,0,0,2970,0,False
2,43,1942,A,0,0,9,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,False
3,48,1942,A,0,0,35,5,30,4,0,0,0,0,0,0,0,0,0,0,0,0,False
0,20,1943,A,0,0,8,3,8,3,0,0,0,0,0,100,0,0,0,0,0,0,False
5,20,1943,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,4,1944,A,0,0,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,False
1,12,1944,A,0,0,7,7,2,2,0,0,0,0,0,0,0,0,0,0,1980,0,False
0,24,1945,A,0,0,7,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,False
3,34,1945,A,0,0,28,10,24,9,0,0,0,0,0,0,0,0,0,0,0,0,False
4,34,1945,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,1946,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,39,1947,A,0,0,51,15,47,13,0,210,0,0,0,0,0,0,0,0,990,0,False
1,41,1947,A,0,0,7,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,False
4,46,1947,A,0,0,26,5,20,3,0,0,0,0,40,0,0,0,0,1000,1980,0,False
5,50,1947,A,0,0,27,4,24,3,0,0,0,0,0,0,0,0,0,0,0,0,False
6,50,1947,A,0,0,11,0,10,0,0,0,0,0,30,0,0,0,0,0,0,0,False
0,20,1948,A,0,0,10,6,9,5,0,0,0,0,0,100,0,0,0,0,990,0,False
1,22,1948,A,0,0,7,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,False
2,24,1948,A,0,0,6,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,False
3,26,1948,A,0,0,6,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,False
4,26,1948,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,26,1948,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,27,1948,A,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,False
7,40,1948,A,0,0,33,13,30,10,0,380,0,0,0,0,0,0,0,0,0,0,False
0,25,1949,A,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,29,1949,A,0,0,10,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,False
0,15,1950,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,69,1951,A,0,0,28,11,25,9,0,0,0,0,0,0,0,0,0,0,0,0,True
1,70,1951,A,53,1,21,1,19,0,0,0,1000,0,0,0,0,0,0,0,990,0,True
2,76,1951,A,0,0,30,6,26,4,0,0,0,0,0,0,0,0,0,0,0,0,True
3,76,1951,A,53,1,11,0,9,0,0,0,1000,0,30,0,0,0,0,1000,0,0,True
4,83,1951,A,0,0,30,7,23,5,0,0,0,0,30,0,0,0,0,0,0,0,True
5,83,1951,A,0,0,60,29,58,28,0,0,0,0,30,0,0,0,0,0,0,0,True
6,83,1951,A,0,0,58,11,57,11,0,0,0,0,30,0,0,0,0,0,0,0,True
7,84,1951,A,0,0,18,3,17,3,0,0,0,0,20,0,0,0,0,0,0,0,True
0,0,1952,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,39,1953,A,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,43,1953,A,0,0,15,4,15,4,0,0,0,0,0,0,0,0,0,0,0,0,False
2,43,1953,A,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,45,1953,A,0,0,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,False
4,50,1953,A,0,0,23,5,22,4,0,0,0,0,0,0,0,0,0,0,0,0,False
5,50,1953,A,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,51,1953,A,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,54,1953,A,0,0,9,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,False
0,43,1954,A,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,44,1954,A,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,False
2,47,1954,A,0,0,11,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0,False
3,51,1954,A,0,0,34,4,34,4,0,0,0,0,0,0,0,0,0,0,0,0,False
4,52,1954,A,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,False
5,52,1954,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,52,1954,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,59,1954,A,0,0,46,7,45,7,0,0,0,0,0,0,0,0,0,0,0,0,False
0,1,1955,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,2,1956,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,25,1957,A,0,0,43,10,39,10,0,0,0,0,20,100,0,0,0,0,2970,0,False
1,32,1957,A,0,0,39,7,34,4,0,0,0,0,80,0,0,0,0,0,0,0,False
2,32,1957,A,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,33,1957,A,0,0,10,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,False
4,33,1957,A,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,33,1957,A,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,34,1957,A,0,0,7,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,False
7,42,1957,A,0,0,36,8,31,7,0,390,0,0,30,0,0,0,0,0,0,0,False
0,0,1958,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,0,1958,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,12,1959,A,0,0,12,12,5,5,0,0,0,0,0,0,0,0,0,0,2590,0,False
0,24,1960,A,0,0,34,24,29,21,0,0,0,0,0,100,0,0,0,0,0,0,False
1,32,1960,A,0,0,15,8,15,8,0,0,0,0,0,0,0,0,0,0,0,0,False
2,32,1960,A,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,32,1960,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,32,1960,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,32,1960,A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,50,1961,A,0,0,20,7,17,5,0,0,0,0,0,0,0,0,0,0,0,0,False
1,50,1961,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,51,1961,A,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,False
6,83,1961,A,0,0,89,32,81,26,0,470,0,0,0,0,0,0,0,0,990,0,False
0,37,1962,A,0,0,61,4,61,4,0,400,0,0,0,0,0,0,0,0,0,0,False
1,37,1962,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,37,1962,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,37,1962,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,38,1962,A,0,0,11,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,False
7,38,1962,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,1963,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,0,1963,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,1964,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,43,1965,A,0,0,19,4,19,4,0,0,0,0,0,0,0,0,0,0,0,0,False
2,50,1965,A,0,0,44,7,40,7,0,0,0,0,0,0,0,0,0,0,1980,0,False
3,50,1965,A,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,50,1965,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,66,1965,A,0,0,75,16,74,15,0,380,0,0,0,0,0,0,0,0,0,0,False
0,9,1966,A,0,0,9,9,8,8,0,0,0,0,0,0,0,0,0,0,990,0,False
0,8,1967,A,0,0,9,8,6,6,0,0,0,0,0,0,0,0,0,0,1980,0,False
1,22,1967,A,0,0,37,14,34,11,0,0,0,0,0,100,0,0,0,0,990,0,False
0,1,1968,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
1,1,1968,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,5,1968,A,0,0,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,False
0,30,1969,A,0,0,12,5,12,5,0,0,0,0,0,0,0,0,0,0,0,0,False
1,34,1969,A,0,0,39,4,39,4,0,0,0,0,0,0,0,0,0,0,0,0,False
0,70,1970,A,0,0,74,42,71,39,0,290,0,0,0,0,0,0,0,0,0,0,False
1,77,1970,A,0,0,48,18,46,18,0,0,0,0,10,0,0,0,0,0,0,0,False
2,86,1970,A,0,0,30,9,27,7,0,0,0,0,0,0,0,0,0,0,0,0,False
3,110,1970,A,0,0,97,24,90,20,0,420,0,0,0,0,0,0,0,0,0,0,False
4,112,1970,A,0,0,26,2,24,1,0,0,0,0,0,0,0,0,0,0,0,0,False
5,112,1970,A,0,0,16,9,16,9,0,0,0,0,0,0,0,0,0,0,0,0,False
6,117,1970,A,0,0,40,8,38,7,0,0,0,0,0,0,0,0,0,0,0,0,False
7,120,1970,A,0,0,33,4,31,3,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,1971,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,1972,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,1973,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,37,1974,A,0,0,152,37,137,30,0,490,0,0,10,100,0,0,0,0,2970,0,False
2,37,1974,A,0,0,5,0,5,0,0,0,0,0,30,0,0,0,0,0,0,0,False
4,37,1974,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,47,1974,A,0,0,7,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,False
7,48,1974,A,0,0,6,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,1975,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,18,1976,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
1,18,1976,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,18,1976,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,18,1976,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,32,1977,A,0,0,24,14,24,14,0,0,0,0,0,100,0,0,0,0,0,0,False
1,36,1977,A,0,0,8,4,5,2,0,140,0,0,0,0,0,0,0,0,990,0,False
2,37,1977,A,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,42,1977,A,0,0,15,5,14,4,0,0,0,0,0,0,0,0,0,0,0,0,False
7,43,1977,A,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,73,1978,A,0,0,10,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,False
1,75,1978,A,0,0,7,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,False
2,76,1978,A,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,False
4,77,1978,A,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,False
5,77,1978,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,79,1978,A,0,0,9,2,9,2,0,0,0,0,0,0,0,0,0,0,0,0,False
0,0,1979,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,40,1980,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,53,1981,A,0,0,38,8,35,8,0,0,0,0,0,0,0,0,0,0,0,0,False
1,59,1981,A,0,0,27,8,25,7,0,0,0,0,0,0,0,0,0,0,0,0,False
2,67,1981,A,0,0,47,8,42,7,0,180,0,0,0,0,0,0,0,0,0,0,False
3,67,1981,A,0,0,15,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,70,1981,A,0,0,21,3,17,1,0,0,0,0,0,0,0,0,0,0,0,0,False
5,70,1981,A,0,0,21,2,20,2,0,0,0,0,0,0,0,0,0,0,0,0,False
6,76,1981,A,0,0,62,6,59,6,0,0,0,0,0,0,0,0,0,0,0,0,False
7,77,1981,A,0,0,11,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,40,1982,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,40,1982,A,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,102,1983,A,0,0,19,9,17,8,0,0,0,0,10,0,0,0,0,0,0,0,False
4,112,1983,A,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,False
5,115,1983,A,0,0,9,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,False
6,115,1983,A,0,0,2,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,False
0,22,1984,A,0,0,11,7,9,6,0,0,0,0,0,100,0,0,0,0,1980,0,False
1,31,1984,A,0,0,18,9,16,9,0,0,0,0,0,0,0,0,0,0,990,0,False
2,31,1984,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,31,1984,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,32,1984,A,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,False
6,32,1984,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,37,1984,A,0,0,20,5,18,4,0,130,0,0,0,0,0,0,0,0,0,0,False
0,18,1985,A,0,0,20,18,16,14,0,0,0,0,0,0,0,0,0,0,0,0,False
0,32,1986,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,34,1986,A,0,0,14,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,14,1987,A,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,15,1988,A,0,0,15,15,10,10,0,0,0,0,0,0,0,0,0,0,990,0,False
1,22,1988,A,0,0,7,6,4,4,0,0,0,0,0,100,0,0,0,0,990,0,False
2,22,1988,A,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,990,0,False
3,22,1988,A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
4,26,1988,A,0,0,8,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,False
6,26,1988,A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,28,1989,A,0,0,15,3,15,3,0,0,0,0,0,0,0,0,0,0,0,0,False
1,28,1989,A,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,False
3,42,1989,A,0,0,49,14,48,14,0,170,0,0,30,0,0,0,0,0,0,0,False
6,42,1989,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,41,1990,A,0,0,17,7,14,5,0,360,0,0,0,0,0,0,0,0,0,0,False
1,47,1990,A,0,0,31,7,31,7,0,0,0,0,0,0,0,0,0,0,0,0,False
2,50,1990,A,0,0,20,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,50,1990,A,0,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,51,1990,A,0,0,28,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,False
5,55,1990,A,0,0,24,4,21,3,0,0,0,0,0,0,0,0,0,0,0,0,False
6,59,1990,A,0,0,34,4,30,3,0,0,0,0,0,0,0,0,0,0,0,0,False
7,59,1990,A,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,62,1991,A,0,0,19,3,19,3,0,310,0,0,0,0,0,0,0,0,0,0,False
1,62,1991,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,63,1991,A,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,63,1991,A,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4,63,1991,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,46,1992,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,46,1992,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,48,1992,A,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,49,1992,A,0,0,9,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,False
4,50,1992,A,0,0,11,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,False
5,50,1992,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,58,1992,A,0,0,37,12,33,10,0,0,0,0,0,0,0,0,0,0,0,0,False
7,59,1992,A,0,0,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,31,1993,A,0,0,22,2,22,2,0,0,0,0,0,0,0,0,0,0,0,0,False
1,33,1993,A,0,0,13,2,13,2,0,0,0,0,0,0,0,0,0,0,0,0,False
2,33,1993,A,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,39,1993,A,0,0,29,6,29,6,0,140,0,0,0,0,0,0,0,0,0,0,False
4,39,1993,A,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,39,1993,A,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6,39,1993,A,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,41,1993,A,0,0,16,2,16,2,0,0,0,0,0,0,0,0,0,0,0,0,False
0,49,1994,A,0,0,16,6,14,5,0,0,0,0,0,0,0,0,0,0,0,0,False
3,50,1994,A,0,0,9,1,5,1,0,0,0,0,0,0,0,0,0,0,990,0,False
4,50,1994,A,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5,55,1994,A,0,0,12,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,False
6,59,1994,A,0,0,24,10,22,9,0,0,0,0,0,0,0,0,0,0,0,0,False
7,63,1994,A,0,0,7,4,5,2,0,300,0,0,0,0,0,0,0,0,0,0,False
0,23,1995,A,0,0,5,5,4,4,0,0,0,0,0,100,0,0,0,0,990,0,False
3,25,1995,A,0,0,11,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,14,1996,A,0,0,6,6,4,4,0,0,0,0,0,0,0,0,0,0,1980,0,False
1,16,1996,A,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,False
0,29,1997,A,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,False
2,30,1997,A,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False
7,32,1997,A,0,0,10,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,False
0,22,1998,A,0,0,7,2,7,2,0,0,0,0,0,100,0,0,0,0,0,0,False
3,28,1998,A,0,0,24,6,24,6,0,0,0,0,0,0,0,0,0,0,0,0,False
5,31,1998,A,0,0,12,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0,False
6,34,1998,A,0,0,29,3,26,3,0,0,0,0,0,0,0,0,0,0,0,0,False
7,39,1998,A,0,0,22,5,22,5,0,150,0,0,0,0,0,0,0,0,0,0,False
0,50,1999,A,0,0,4,2,4,2,0,0,0,0,30,0,0,0,0,0,0,0,False
