User_id,Retention,MaxLevelPassed,AB_Cohort,SumRevenue,CountBuy,CountAllStart,CountAllFinish,CountCleanStart,CountCleanFinish,Get_Ads,Get_Chapter,Get_Buy,Get_Faceb,Get_TeamL,Get_TeamT,Spend_BonLives,Spend_Bonus,Spend_Boost,Spend_Lives,Spend_Moves,Spend_TeamC
3504,0,65,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3505,0,7,B,0,0,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0
3506,0,49,B,0,0,109,49,104,45,0,400,0,0,0,100,0,0,0,0,0,0
3507,0,38,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3508,0,6,B,0,0,8,6,4,4,0,0,0,0,0,0,0,0,0,0,2970,0
3509,2,18,B,0,0,59,18,52,16,0,0,0,0,0,0,0,0,0,1000,990,0
3510,2,33,B,0,0,80,33,71,26,0,0,0,0,0,100,0,0,0,0,2970,0
3511,0,8,B,0,0,8,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0
3512,1,35,B,0,0,81,35,67,24,100,190,0,0,0,100,0,0,0,0,2970,0
3513,0,15,B,0,0,15,15,12,12,0,0,0,0,0,0,0,0,0,0,2590,0
3514,7,33,B,0,0,63,32,55,26,0,0,0,0,0,100,0,0,0,0,2970,0
3515,2,12,B,0,0,14,12,10,10,0,0,0,0,0,0,0,0,0,0,990,0
3516,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3517,7,95,B,0,0,366,98,357,91,300,970,0,0,0,100,0,0,0,0,0,0
3518,1,9,B,0,0,12,9,10,8,0,0,0,0,0,0,0,0,0,0,2590,0
3519,5,39,B,0,0,116,39,103,33,100,290,0,0,0,100,0,900,0,0,1980,0
3520,0,45,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3521,0,27,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3522,0,43,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3523,1,10,B,0,0,9,9,7,7,0,0,0,2000,0,0,0,0,0,0,990,0
3524,0,8,B,0,0,8,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0
3525,0,56,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3526,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3527,0,6,B,0,0,7,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0
3528,0,17,B,0,0,28,17,24,14,0,0,0,0,0,0,0,0,0,0,2590,0
3529,0,9,B,0,0,10,9,8,8,0,0,0,2000,0,0,0,0,0,0,990,0
3530,7,34,B,0,0,180,34,176,32,0,0,0,0,0,100,0,0,0,0,990,0
3531,0,16,B,0,0,17,16,14,14,0,0,0,0,0,0,0,0,0,0,0,0
3532,0,18,B,0,0,23,18,19,14,0,0,0,0,0,0,0,0,0,0,2590,0
3533,5,28,B,0,0,45,26,42,25,0,0,0,0,0,100,0,0,0,0,2590,0
3534,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3535,0,56,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3536,6,16,B,0,0,17,16,14,13,0,0,0,2000,0,0,0,0,0,0,0,0
3537,0,6,B,0,0,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0
3538,1,13,B,0,0,14,13,12,11,0,0,0,2000,0,0,0,0,0,0,0,0
3539,0,54,B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3540,3,28,B,0,0,62,28,51,21,300,0,0,2000,0,100,0,0,0,0,5180,0
3541,0,13,B,0,0,14,12,11,9,0,0,0,0,0,0,0,0,0,0,1980,0
3542,5,45,B,0,0,175,45,152,34,600,320,0,0,0,100,0,0,0,0,3960,0
3543,0,42,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544,0,61,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3545,0,38,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3546,6,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3547,7,89,B,0,0,341,89,309,74,600,470,0,2000,120,100,0,0,0,0,5560,0
3548,0,45,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3549,0,37,B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3550,0,35,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3551,0,34,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3552,7,39,B,0,0,130,38,118,32,800,460,0,2000,0,100,0,0,0,0,5560,0
3553,0,43,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3554,0,65,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3555,0,72,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3556,6,18,B,0,0,69,18,63,14,0,0,0,0,0,0,0,0,0,0,2590,0
3557,1,34,B,0,0,94,47,87,40,0,0,0,0,0,100,0,0,0,0,0,0
3558,0,12,B,0,0,13,12,10,9,0,0,0,0,0,0,0,0,0,0,2590,0
3559,0,38,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3560,7,18,B,0,0,89,18,83,16,0,0,0,0,0,0,0,0,0,0,2590,0
3561,0,70,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3562,6,59,B,0,0,206,63,184,51,100,120,0,0,0,100,0,900,0,0,1980,0
3563,0,11,B,0,0,15,11,12,9,0,0,0,2000,0,0,0,0,0,0,990,0
3564,0,66,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3565,0,7,B,0,0,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0
3566,5,65,B,0,0,200,85,184,74,400,590,0,0,0,100,0,900,0,0,2970,0
3567,0,8,B,0,0,8,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0
3568,4,21,B,0,0,41,21,36,18,0,0,0,0,0,100,0,0,0,0,990,0
3569,0,32,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3570,0,5,B,0,0,6,5,3,3,0,0,0,2000,0,0,0,0,0,0,3580,0
3571,3,25,B,0,0,43,25,34,18,200,0,0,2000,0,100,0,0,0,0,4950,0
3572,0,72,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3573,0,11,B,0,0,12,11,10,9,0,0,0,0,0,0,0,0,0,0,0,0
3574,0,11,B,0,0,15,11,13,9,0,0,0,0,0,0,0,0,0,0,0,0
3575,0,38,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3576,0,56,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3577,0,56,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3578,7,45,B,0,0,144,45,116,33,300,100,0,0,0,100,0,0,0,0,2970,0
3579,0,9,B,0,0,10,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0
3580,0,35,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3581,0,70,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3582,0,72,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3583,4,21,B,0,0,61,21,49,14,0,0,0,0,0,100,0,0,0,0,2970,0
3584,0,1,B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3585,7,52,B,0,0,151,52,144,48,200,320,0,0,0,100,0,0,0,0,3580,0
3586,0,22,B,0,0,46,28,42,24,0,0,0,0,0,100,0,0,0,0,2590,0
3587,0,12,B,0,0,12,12,8,8,0,0,0,0,0,0,0,0,0,0,2970,0
3588,0,54,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3589,0,50,B,0,0,96,50,79,39,100,300,0,2000,0,100,0,0,0,0,4950,0
3590,3,4,B,0,0,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0
3591,7,50,B,0,0,196,48,187,43,300,100,0,0,0,100,0,0,0,0,1980,0
3592,0,1,B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
